ticket_id,industry,category,priority,sentiment,title,description,created_date,channel,resolution_time_hours
TKT-020953,E-Commerce / Retail,delivery,low,neutral,Package ORD-1481757 delivered to someone else,"Good afternoon,

Delivery photo shows my package left at a different house. My address is clearly on the label.

I expect a quick resolution.",2025-08-04,web,72
TKT-020954,E-Commerce / Retail,technical,high,negative,Product images broken on all pages,"Dear support team,

I'm having a serious issue — all images show broken icons on Safari v119 on iOS 17. Cleared cache. 

I expect a quick resolution.",2025-10-07,email,12
TKT-020958,E-Commerce / Retail,delivery,high,neutral,Order ORD-9599412 delivered to wrong address,"Hello,

UPS shows order ORD-9599412 delivered to wrong street. My correct address is on the confirmation.",2025-10-03,web,24
TKT-020959,E-Commerce / Retail,billing,high,negative,Partial refund for order ORD-9579227 is short,"Good morning,

I returned 3 items from order ORD-9579227 worth $688. The refund I got was only $19. I'm owed $669 more. I need this resolved immediately.

Thanks,",2025-10-19,email,4
TKT-020960,E-Commerce / Retail,billing,high,negative,Double charge on order ORD-3339374,"Good morning,

I was charged twice for order ORD-3339374. Both $330 charges appeared on my debit card on 2026-02-06. Please refund the duplicate.

Regards,",2025-09-26,email,4
TKT-020962,E-Commerce / Retail,billing,high,positive,Subscription charge I never authorised,"Hey,

A $57/month charge appeared on my statement. I never signed up for any subscription. Please cancel and refund all 3 months.",2025-10-21,web,24
TKT-020963,E-Commerce / Retail,delivery,high,negative,Order ORD-2376248 delivered to wrong address,"Hey,

This is unacceptable — fedEx shows order ORD-2376248 delivered to wrong street. My correct address is on the confirmation.

Best,",2025-04-26,email,24
TKT-020967,E-Commerce / Retail,technical,medium,neutral,Entire order history disappeared after app update,"Hi there,

After updating to v4.2.0 on 2026-02-08, all 55 past orders are gone.

Please help ASAP.",2025-04-30,email,72
TKT-020969,E-Commerce / Retail,delivery,high,negative,Package ORD-2275977 delivered to someone else,"To whom it may concern,

Delivery photo shows my package left at a different house. My address is clearly on the label.",2026-01-31,email,2
TKT-020970,E-Commerce / Retail,account,low,positive,Account shows wrong order count,"My account summary says I have 19 orders but I've actually placed 72.

Please help ASAP.",2026-01-05,mobile,72
TKT-020971,E-Commerce / Retail,delivery,high,negative,Order ORD-1179269 stuck in transit 13 days,"Good morning,

Order ORD-1179269 has shown 'In Transit' on USPS for 15 days. Last scan: Chicago hub.

Regards,",2025-09-14,web,1
TKT-020978,E-Commerce / Retail,delivery,low,negative,Order ORD-7221375 stuck in transit 11 days,"Dear support team,

Order ORD-7221375 has shown 'In Transit' on FedEx for 15 days. Last scan: Atlanta hub.

Thanks,",2025-07-26,chat,48
TKT-020979,E-Commerce / Retail,delivery,high,negative,Order ORD-2618062 delivered to wrong address,"USPS shows order ORD-2618062 delivered to wrong zip code. My correct address is on the confirmation.

Regards,",2025-04-19,email,24
TKT-020990,E-Commerce / Retail,delivery,high,neutral,Order ORD-9855824 not delivered on time,"Dear support team,

Order ORD-9855824 was due 2026-02-11. It is now 6 days late. FedEx tracking 1Z8903832576 shows no updates.",2026-02-10,mobile,48
TKT-020992,E-Commerce / Retail,delivery,medium,negative,Order ORD-7704427 delivered to wrong address,"Hi,

I can't believe that uSPS shows order ORD-7704427 delivered to wrong zip code. My correct address is on the confirmation. 

Regards,",2026-01-27,web,12
TKT-020994,E-Commerce / Retail,technical,medium,neutral,Search returns zero results for existing products,"Hi there,

Searching 'running shoes' returns nothing, yet these products appear on the homepage.

I expect a quick resolution.",2025-10-17,web,24
TKT-020995,E-Commerce / Retail,billing,high,negative,Promo code not applied — order ORD-6639627,"This is unacceptable — i used code WELCOME20 at checkout for order ORD-6639627 but the 65% discount was never deducted. I was charged $375. This is very urgent.

Regards,",2025-08-27,mobile,2
TKT-020996,E-Commerce / Retail,technical,medium,positive,Website logs me out every few minutes,"Hey,

The site logs me out every 5 minutes even when actively using it. Cookies are enabled.",2025-12-10,web,96
TKT-020999,E-Commerce / Retail,billing,medium,negative,Cancelled order ORD-9906505 but still charged,"Dear support team,

I cancelled order ORD-9906505 within 14 minutes of placing it but was still charged $410. This is very urgent.

Thanks,",2025-10-21,web,24
TKT-021006,E-Commerce / Retail,technical,medium,neutral,Cannot add items to cart — page keeps reloading,"To whom it may concern,

Every 'Add to Cart' click reloads the page and leaves the cart empty. Tried Chrome on macOS Sonoma.",2026-01-10,email,96
TKT-021010,E-Commerce / Retail,billing,high,negative,Double charge on order ORD-8379650,"Hi,

I'm having a serious issue — i was charged twice for order ORD-8379650. Both $759 charges appeared on my credit card on 2026-02-06. Please refund the duplicate. Please fix this as soon as possible.

Please help ASAP.",2025-02-18,web,8
TKT-021012,E-Commerce / Retail,technical,medium,negative,Website logs me out every few minutes,"Hey,

The site logs me out every 5 minutes even when actively using it. Cookies are enabled. 

Regards,",2025-08-06,web,8
TKT-021020,E-Commerce / Retail,account,low,neutral,Cannot log in despite correct credentials,"To whom it may concern,

I reset my password 10 minutes ago but still get 'Invalid credentials' on 5 devices.",2025-05-23,email,48
TKT-021023,E-Commerce / Retail,billing,medium,negative,Double charge on order ORD-3283712,"To whom it may concern,

I was charged twice for order ORD-3283712. Both $748 charges appeared on my credit card on 2026-02-05. Please refund the duplicate. Please fix this as soon as possible.

Regards,",2025-12-07,web,24
TKT-021030,E-Commerce / Retail,technical,medium,negative,Wishlist items disappear after logout,"Hello,

I save items to my wishlist but every time I log out and back in the wishlist is empty.

Thank you,",2025-09-26,web,12
TKT-021031,E-Commerce / Retail,account,medium,neutral,Saved payment card disappears after a day,"To whom it may concern,

I've added my Visa card 4 times. It vanishes within a day.

Best,",2026-02-07,web,48
TKT-021032,E-Commerce / Retail,delivery,high,negative,Return pickup for ORD-3599967 never scheduled,"Hi there,

I requested a return pickup for order ORD-3599967 on 2026-02-09 but no one has contacted me to arrange it.

Thank you,",2025-04-27,chat,2
TKT-021038,E-Commerce / Retail,technical,medium,positive,Website logs me out every few minutes,"Hi,

The site logs me out every 2 minutes even when actively using it. Cookies are enabled.",2025-04-18,mobile,24
TKT-021041,E-Commerce / Retail,technical,medium,negative,Product images broken on all pages,"Dear support team,

All images show broken icons on Safari v120 on macOS Sonoma. Cleared cache. This is very urgent.

Thanks,",2026-01-23,email,48
TKT-021046,E-Commerce / Retail,technical,medium,neutral,App crashes at payment on macOS Sonoma,"Hey,

The app crashes every time I reach the payment screen. Reinstalled twice. Version 4.2.0.

Thanks,",2025-04-10,mobile,72
TKT-021052,E-Commerce / Retail,account,medium,neutral,Cannot see invoices or download receipts,"Good afternoon,

'My Invoices' shows a blank page. I need receipts for 11 orders for expenses.",2025-07-27,web,48
TKT-021055,E-Commerce / Retail,billing,high,neutral,Subscription charge I never authorised,"Good afternoon,

A $20/month charge appeared on my statement. I never signed up for any subscription. Please cancel and refund all 2 months.

Best,",2025-03-02,mobile,8
TKT-021060,E-Commerce / Retail,account,low,negative,Email change request never confirmed,"Hey,

I requested an email change on 2026-02-10. The confirmation never arrived.

Thank you,",2026-01-22,chat,72
TKT-021061,E-Commerce / Retail,delivery,high,positive,Missing items from order ORD-9627967,"I received the box for order ORD-9627967 but only 1 of 6 items were inside.

Regards,",2025-08-21,chat,8
TKT-021064,E-Commerce / Retail,delivery,high,negative,Return pickup for ORD-6236593 never scheduled,"Hey,

I requested a return pickup for order ORD-6236593 on 2026-02-11 but no one has contacted me to arrange it. I need this resolved immediately.

I expect a quick resolution.",2026-01-17,email,1
TKT-021065,E-Commerce / Retail,technical,low,neutral,Wishlist items disappear after logout,"Good morning,

I save items to my wishlist but every time I log out and back in the wishlist is empty.

Please help ASAP.",2025-11-19,web,168
TKT-021068,E-Commerce / Retail,technical,low,positive,Wishlist items disappear after logout,"Hi there,

I save items to my wishlist but every time I log out and back in the wishlist is empty.

Thanks,",2025-07-25,email,168
TKT-021069,E-Commerce / Retail,delivery,high,negative,Wrong item in order ORD-9339451,"Hello,

I'm really frustrated because i ordered a size M black jacket but received the wrong size in order ORD-9339451.

Please help ASAP.",2026-01-29,chat,48
TKT-021071,E-Commerce / Retail,delivery,high,negative,Package ORD-7984140 delivered to someone else,"To whom it may concern,

I'm really frustrated because delivery photo shows my package left at a different house. My address is clearly on the label.",2025-11-27,mobile,1
TKT-021073,E-Commerce / Retail,account,medium,neutral,Saved payment card disappears after a day,"Hi,

I've added my Mastercard card 3 times. It vanishes within a day.",2026-01-28,mobile,48
TKT-021074,E-Commerce / Retail,delivery,medium,positive,Damaged item in order ORD-4030438,"The item in order ORD-4030438 arrived with a cracked outer box. Product inside is unusable. I have photos.

I expect a quick resolution.",2026-01-29,web,96
TKT-021075,E-Commerce / Retail,account,medium,negative,Password reset email not arriving,"Hi there,

Clicked 'Forgot Password' 5 times. No reset email arrives. Checked spam.",2025-05-26,mobile,8
TKT-021081,E-Commerce / Retail,delivery,low,neutral,Return pickup for ORD-4219578 never scheduled,"Hi there,

I requested a return pickup for order ORD-4219578 on 2026-02-10 but no one has contacted me to arrange it.

Please help ASAP.",2025-11-09,web,168
TKT-021083,E-Commerce / Retail,delivery,high,negative,Missing items from order ORD-1834395,I received the box for order ORD-1834395 but only 2 of 4 items were inside.,2025-10-30,mobile,2
TKT-021086,E-Commerce / Retail,billing,high,negative,Double charge on order ORD-4711087,"Hello,

I was charged twice for order ORD-4711087. Both $228 charges appeared on my debit card on 2026-02-09. Please refund the duplicate. This has been going on for too long.

Looking forward to your response.",2025-10-09,web,8
TKT-021089,E-Commerce / Retail,delivery,high,negative,Return pickup for ORD-3879445 never scheduled,"Hi there,

I requested a return pickup for order ORD-3879445 on 2026-02-09 but no one has contacted me to arrange it.",2025-11-17,web,2
TKT-021090,E-Commerce / Retail,technical,medium,negative,Search returns zero results for existing products,"Hi there,

Searching 'wireless headphones' returns nothing, yet these products appear on the homepage.",2025-11-12,web,24
TKT-021091,E-Commerce / Retail,account,medium,neutral,Cannot update delivery address — reverts on save,"Good morning,

Every time I update my default address it reverts to the old one.

Thanks,",2025-12-01,mobile,24
TKT-021094,E-Commerce / Retail,delivery,high,neutral,Package ORD-1928653 delivered to someone else,"Dear support team,

Delivery photo shows my package left at a different house. My address is clearly on the label.

Thank you,",2025-11-11,mobile,48
TKT-021095,E-Commerce / Retail,billing,medium,negative,Promo code not applied — order ORD-8852729,"Good morning,

I used code WELCOME20 at checkout for order ORD-8852729 but the 12% discount was never deducted. I was charged $664.

Thank you,",2025-03-08,web,8
TKT-021103,E-Commerce / Retail,account,medium,neutral,Cannot log in despite correct credentials,"I reset my password 10 minutes ago but still get 'Invalid credentials' on 5 devices.

Please help ASAP.",2025-08-27,mobile,96
